entityId,公司名称,注册省,注册市,行业,企业简介,最近融资轮次,企业融资阶段（全部）,特色指标,是否接受邀约,企业类型,成立日期,统一社会信用代码,疑似实际控制人,最终受益人,所有股东,股东数量,经营范围,企业资质,注册区,注册资本,经营地址,最近融资日期,硬科技赛道,来觅赛道,战新产业,最近融资金额,融资总轮数,机构投资方,机构投资方参投实体,官网,阶段融资金额,融资金额币种,阶段融资日期,法定代表人,是否有国资背景,是否有央企背景,推荐机构
1053021537,广州奕昕生物科技有限公司,广东省,广州市,医药健康,"专注向全球医疗卫生机构提供体外诊断试剂与配套仪器。广州奕昕生物科技有限公司成立于，2014，年,位于广州高新技术产业开发区(广州市黄埔区科学城玉树工，业园敬业三街，1，号，H,栋，201，房),是一家以生物纳米相关技术及原料为载体,集纳米诊断试剂及纳米药物研究、开发及生产于一体的综合性生物科技公司。公司相继荣获广东省工信厅颁发的“广东省专精特新企业中小，企业，”、“广东省高新技术企业，”、“广东省第一批建设培育产教融合型企业，”、“广州市专精特新企业，”、“广州市，传染病诊断试剂产业技术创新联盟”称号，、“ 黄埔区瞪羚(培育)企业，”、广州市黄埔区科技局纳米科技企业入库评审。奕昕的核心科技技术平台分为产业化技术平台和战略化技术平台。其中,产业化技术平台占地总面积，3000，平方米,包括平台、分子诊断平台、 POCT,即时诊断平台、化学发光诊断平台和生物原料平台。奕昕十万级、局部万级洁净厂房面积总，2000，平方米。能满足，IVD,诊断试剂、的生产工作。日产能为，100，万反应核酸提取纯化试剂、50，升,已具备完善的诊断产品研发、生产所需先进设备以及洁净厂房。公司主要产品涵盖功能化、样本前处理试剂、免疫诊断试剂以及核酸检测试剂。奕昕生物通过多年的自主研发、持续的研发投入以及不断引入经验丰富的行业专家,取得、掌握了多项专利及非专利技术,并依托上述技术完成了一系列体外诊断产品的研发及产业化工作,覆盖、核酸提取、病原体检测等多个应用领域。公司拥有单分散磁性纳米粒子的完整工艺平台;研发出了单分散的硅基、 羧基、氨基磁性纳米粒子,并将其产业化应用病毒、细菌、游离，DNA,核酸等提取提取试剂;基于免疫诊断试剂研发平台,研发出羧基和，SA,化学发光免疫分析磁珠,并在此基础上研发化学发光免疫检测试剂体现;基于细胞纳米药物研发平台,研发针对慢性粒细胞白血病的小分子治疗药物以及细胞治疗的核心原料-免疫磁珠。在各个技术平台均形成了一系列核心技术,具备较强的市场竞争力。",,,,,有限责任公司(自然人投资或控股),2014/09/16,914401163047183020,涂传明,"谭杰峰,涂传明","涂传明、880.00（万人民币）、44.00 %,谭杰峰、640.00（万人民币）、32.00 %,广州奕众企业管理合伙企业(有限合伙)、400.00（万人民币）、20.00 %,王伟章、80.00（万人民币）、4.00 %",4,细胞技术研发和应用;医学研究和试验发展;人体干细胞技术开发和应用;工程和技术研究和试验发展;人体基因诊断与治疗技术开发;生物化工产品技术研发;第二类医疗器械销售;第一类医疗器械生产;第一类医疗器械销售;橡胶制品销售;合成材料销售;专用化学产品制造(不含危险化学品);专用化学产品销售(不含危险化学品);日用百货销售;日用杂品销售;日用化学产品制造;化工产品生产(不含许可类化工产品);化工产品销售(不含许可类化工产品);办公设备销售;日用品批发;日用品销售;软件销售;办公设备耗材销售;办公用品销售;日用化学产品销售;电子产品销售;食品用洗涤剂销售;机械设备销售;卫生用品和一次性使用医疗用品销售;机械设备租赁;医疗设备租赁;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;环境保护监测;食品用洗涤剂生产;货物进出口;技术进出口;第三类医疗器械生产;第三类医疗器械经营,专精特新企业,黄埔区,"CNY 2,000.00 万",广东省广州市,,,"生物科技,分子诊断,免疫诊断,检验医学,POCT诊断","生物医学工程产业,先进无机非金属材料,前沿新材料,质检技术服务,智能电力控制设备及电缆制造,稀土新材料制造,生物育种,生物医药相关服务",,,,,www.yixinbio.net,,,,涂传明,否,否,
1053298287,广州帝奇医药技术有限公司,广东省,广州市,化学制药,"帝奇医药专注于二类创新药及药物递送技术的开发和产业化,拥有6个具有自主知识产权的创新技术平台,包括长效制剂技术、靶向纳米技术、缓控释技术、聚乙二醇化技术、生物可降解辅料和仿制药开发。帝奇医药通过合作开发、技术授权、委托开发等多种方式,为国内外医药企业、创新药研发企业、药品生产企业等合作伙伴提供技术支持,包括技术服务、咨询、产品开发和产业化。",未公开轮次,"未公开事件,未公开事件,股权转让,未公开事件","知名机构投资,私募已投",,有限责任公司(中外合资),2011/01/31,9144011656599783X8,FENG LIU,FENG LIU,"FENG LIU、430.15（万人民币）、26.49 %,广州进黔医药技术咨询有限公司、171.07（万人民币）、10.54 %,广州帝泰医药技术有限公司、168.97（万人民币）、10.41 %,广州帝同医药技术有限公司、165.76（万人民币）、10.21 %,广州帝奇融智医药技术合伙企业(有限合伙)、159.97（万人民币）、9.85 %,MICHAEL ZI GENG CHANG、152.87（万人民币）、9.41 %,TANGSHENG PENG、142.31（万人民币）、8.76 %,广州帝和医药技术有限公司、85.26（万人民币）、5.25 %,广州市鼎林创业投资合伙企业(有限合伙)、72.42（万人民币）、4.46 %,广州盈峰投资有限公司、40.00（万人民币）、2.46 %,WENWEI HO、24.19（万人民币）、1.49 %,DIHUA JIN、10.22（万人民币）、0.62 %,深圳市淡泊明志科技有限公司、0.54（万人民币）、0.03 %",13,医学研究和试验发展(除人体干细胞、基因诊断与治疗技术开发和应用);新材料技术研发;医用包装材料制造;日用化学产品制造;日用化学产品销售;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;药品生产,专精特新企业,黄埔区,"CNY 1,650.80 万",广东省广州市,2022-03-02,,"医药健康,创新药","化学药品与原料药制造,生物质能相关服务,隔热隔音材料制造",,4,"朴素资本 (未公开事件),粤科金融 (未公开事件),仁浲粤 (未公开事件),鼎林创投 (股权转让)","深圳朴素资本管理有限公司 (未公开事件),广东省粤科金融集团有限公司 (未公开事件),广州市仁浲粤投资合伙企业(有限合伙) (未公开事件),广州市鼎林创业投资合伙企业(有限合伙) (股权转让)",www.gzdqyy.com,,,"2015-12-29 (未公开事件),2019-04-19 (未公开事件),2021-11-08 (股权转让),2022-03-02 (未公开事件)",FENG LIU,否,否,
1054059217,户帮户(杭州)科技有限公司,浙江省,杭州市,本地生活服务,"是一家专注家居落地安装的服务商,在行业内创立B2S2C模式,通过移动互联网技术,连接家居建材企业和安装工人,以类滴滴的众包派单模式,为家居落地安装难题提供解决方案。目前户帮户业务范围主要面向卫浴、灯饰电商两大品类的安装服务,未来计划横向扩张到更多家居建材品类(如吊顶、浴霸、墙纸等),以及家具、家电品类的安装。服务深度也将从安装服务延伸至保养、维修、换新服务等,最终成为一站式家居服务平台。自2014年2月成立以来,户帮户通过工人用工体系的不断完善、订单智能匹配底层算法的建立构建起的服务壁垒,在四年多时间内,已迅速整合全国30000+专业师傅,服务覆盖全国2000+个县区、30000+个乡镇,日峰值订单破100000单,至今已服务超百万家庭,在国内一众家居落地安装公司中脱颖而出。未来,户帮户希望以上门安装为入口,深入到维修、保养、换新等家居产品全生命周期的管理与运营,最后成为居家服务的代名词,这就是我们想要实现的价值。持一颗笃定的心,努力做一个匠人。修一颗匠心,让“工匠精神”在家居界注入新的诠释! 户帮户一直在路上",天使轮,天使轮,私募已投,,有限责任公司(自然人投资或控股),2014/02/11,91330109092030388K,高幼文,高幼文,"高幼文、85.00（万人民币）、85.00 %,许秀生、5.00（万人民币）、5.00 %,王玲娟、5.00（万人民币）、5.00 %,高红芳、3.00（万人民币）、3.00 %,熊婉青、2.00（万人民币）、2.00 %",5,"计算机软硬件开发;服务:企业管理咨询,投资管理(未经金融等监管部门批准,不得从事向公众融资存款、融资担保、代客理财等金融服务),商务信息咨询(除商品中介),室内外装饰的设计与施工,教育信息咨询(除出国留学中介及咨询);家居用品安装服务、维修(限上门);建材销售;其他无需报经审批的一切合法项目",,萧山区,CNY 100.00 万,浙江省杭州市,2015-09-01,,"电子商务,家居电商",,,1,,,www.hu8hu.com,,,2015-09-01 (天使轮),高幼文,否,否,
1054062881,空气树智能科技(苏州)有限公司,江苏省,苏州市,,"空气树致力于为用户提供专业的空气质量管理及终身服务系统,通过物联网技术把净化器,新风机,空调,地暖,湿度控制器等设备整合成完整的空气管理系统,终端用户可以根据专业的数据分析及决策系统(空气专家系统),运行设备,分析系统中的设备状态及空气环境状态.公司核心团队来自于Vortice,和顺电气,东软等知名企业具有多年的新风,环保和物联网从业经验,同时具有丰富的行业资源.近年来国内空气质量每况愈下,居民对室内空气净化的需求成爆发式增长,项目针对市场空间巨大的环保产业,从监测室内环境切入,目前产品已经研发完成,并开始小规模推广市场,一方面为新风设备厂商提供软件系统,另一方面为终端客户提供室内空气管理的一体化解决方案;短期内主要通过设备销售,软件服务的实现盈利,长期通过数据服务为客户提供价值.。",,,,,有限责任公司(自然人投资或控股),2015/12/09,91320505MA1MCJXD2Q,顾缘,"顾缘,魏彬宇","顾缘、315.00（万人民币）、63.00 %,魏彬宇、185.00（万人民币）、37.00 %",2,"从事智能科技领域内的技术咨询、技术服务、技术开发、技术转让;计算机系统服务;销售:计算机软硬件及辅助设备、通讯设备、机械设备、电子产品、智能家居用品、手机软件;物联网技术服务、计算机系统集成;空气质量监测;空调、供暖、净化、通风、新风等暖通净化设备及相关辅助设备、配件的销售、安装、维修、售后服务;自营和代理各类商品和技术的进出口业务(国家禁止或限定进出口的商品和技术除外)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) 一般项目:合同能源管理;节能管理服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;电气设备销售;生物质成型燃料销售;农业专业及辅助性活动;农林牧渔业废弃物综合利用;第一类医疗器械销售(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,,CNY 500.00 万,江苏省苏州市,,,"企业大数据,数据分析服务",,,,,,,,,,顾缘,否,否,
1054198140,广州创天电子科技有限公司,广东省,广州市,被动元件,广州创天电子科技有限公司（以下简称创天科技）成立于2003年12月，坐落于广州经济技术开发区，是一家集研发、生产新型电子元器件及材料于一体的创新型高新技术企业。公司注重研发和创新，是“广东省电子陶瓷及元器件（创天）工程技术研究中心”、“广州市电子功能陶瓷及其元器件研发机构建设”单位，获得了“广州市科技小巨人企业”称号；拥有博士硕士多名，工程技术及研发人员占公司全体人员的55%以上。公司主要是以生产片式多层陶瓷电容器、射频（高Q）陶瓷电容器、单层芯片电容器、陶瓷薄膜电路、片式多层压敏电阻器及静电抑制器为主，并同时为客户提供片式厚膜电阻器、片式厚膜网络电阻器等电子元器件。公司科研技术力量雄厚、设备先进，拥有整套先进的进口生产设备和检测试验仪器，如：超声波无损探伤仪、X射线荧光测试仪、全自动切割机、四参数测试仪、金相显微分析仪等，为产品的可靠性提供了高水平的检测手段。,未公开轮次,"未公开事件,未公开事件,未公开事件,未公开事件,天使轮,A 轮,股权转让,B 轮,C 轮,未公开事件,未公开事件",私募已投,,其他有限责任公司,2003/12/02,914401167555553110,吴浩,吴浩,"吴浩、6,664.99（万人民币）、35.80 %,军民融合发展产业投资基金(有限合伙)、1,741.86（万人民币）、9.36 %,珠海横琴多润投资合伙企业(有限合伙)、1,500.00（万人民币）、8.06 %,珠海横琴多润投资合伙企业(有限合伙)、1,500.00（万人民币）、8.06 %,广州天力富投资合伙企业(有限合伙)、1,060.00（万人民币）、5.69 %,广东国民凯得科技创业投资企业(有限合伙)、1,053.14（万人民币）、5.66 %,荆门粤楚商贸中心(有限合伙)、1,000.00（万人民币）、5.37 %,东莞粤科鑫泰二十一号股权投资合伙企业(有限合伙)、790.00（万人民币）、4.24 %,东莞摩石创业投资合伙企业(有限合伙)、750.00（万人民币）、4.03 %,广州弘晟创业投资合伙企业(有限合伙)、600.00（万人民币）、3.22 %,广州弘晟创业投资合伙企业(有限合伙)、600.00（万人民币）、3.22 %,北京航动国鼎科创股权投资基金(有限合伙)、544.33（万人民币）、2.92 %,苏州弘德禾顺创业投资合伙企业(有限合伙)、465.00（万人民币）、2.50 %,广东南传一号创业投资合伙企业(有限合伙)、300.00（万人民币）、1.61 %,广东三航国鼎科创股权投资合伙企业(有限合伙)、300.00（万人民币）、1.61 %,杭州华铸创业投资合伙企业(有限合伙)、293.33（万人民币）、1.58 %,杭州辰威创业投资合伙企业(有限合伙)、286.32（万人民币）、1.54 %,杭州辰汭创业投资基金合伙企业(有限合伙)、266.67（万人民币）、1.43 %,珠海横琴至能力华投资合伙企业(有限合伙)、217.35（万人民币）、1.17 %,珠海横琴至能力华投资合伙企业(有限合伙)、217.35（万人民币）、1.17 %,东莞尚诺创业投资合伙企业(有限合伙)、200.00（万人民币）、1.07 %,宁波稷裕创业投资合伙企业(有限合伙)、200.00（万人民币）、1.07 %,杭州顺逸创业投资合伙企业(有限合伙)、149.15（万人民币）、0.80 %,苏州弘德元顺创业投资合伙企业(有限合伙)、125.00（万人民币）、0.67 %,海宁擎川创业投资合伙企业(有限合伙)、108.87（万人民币）、0.58 %",25,电子元器件制造;电子元器件与机电组件设备销售;半导体分立器件制造;集成电路制造;集成电路芯片及产品制造;集成电路芯片设计及服务;电子专用材料研发;电子专用材料制造;电子专用材料销售;信息技术咨询服务;货物进出口,科技小巨人企业,黄埔区,CNY 1.86 亿,广东省广州市,2023-09-14,"先进制造,新能源,现代能源,现代电网关键技术,高压电力电子元器件","电子元器件,功能陶瓷材料,被动元件","特种陶瓷制造,智能电力控制设备及电缆制造,高性能靶材制造,液态金属制造,高效节能工业控制装置制造,其他智能设备制造,新型电子元器件及设备制造",,11,"弘德投资 (未公开事件),融玺创投 (未公开事件),国民创投 (A 轮),青鼎泰投资 (未公开事件),力华投资 (天使轮),国鼎资本 (未公开事件),广东湾区创业投资 (未公开事件),国投创合 (C 轮)","广东弘德投资管理有限公司 (未公开事件),上海融玺创业投资管理有限公司 (未公开事件),广东国民创新创业投资管理有限公司 (A 轮),珠海青鼎泰投资管理有限公司 (未公开事件),广州力华投资有限公司 (天使轮),北京国鼎科创资本管理有限公司 (未公开事件),广东湾区创业投资有限公司 (未公开事件),国投创合基金管理有限公司 (C 轮)",www.gz-sunbeam.com,CNY 数亿 (C 轮),人民币 (C 轮),"2018-01-01 (天使轮),2019-08-12 (A 轮),2021-11-29 (股权转让),2022-03-04 (B 轮),2022-06-29 (C 轮),2023-01-05 (未公开事件),2023-09-14 (未公开事件)",吴浩,是,是,
1054198821,广州昊毅新材料科技股份有限公司,广东省,广州市,化学制品,"广州昊毅新材料科技股份有限公司(昊毅新材)成立于2009年,专注于新型功能性高分子材料的制备与应用技术的研究开发生产,以聚氨酯领域材料全方位配套为特色,下设涂料油墨粘合剂树脂、聚氨酯合成材料、聚氨酯固化剂、助剂、工业涂料、汽车内外饰胶粘剂、电子医疗应用特殊化学品、日用化学品、前沿技术及国际贸易事业部,主营业务是为客户提供聚氨酯树脂、固化剂、助剂、中间体、生物基多元醇和改性多元醇及汽车、轨道交通、家电、薄膜、皮革、纺织、木器、食品、日化、防水、工程机械、光伏、手机、新能源电池、集成电路、电子浆料、医疗胶粘剂与涂料及特性材料的定制化产品开发的完整供应链解决方案服务。",,,,,股份有限公司(非上市、自然人投资或控股),2009/06/26,91440106691509876W,,"李晋权,黄华","黄华、1,275.00（万人民币）、42.50 %,李晋权、1,275.00（万人民币）、42.50 %,李洪武、450.00（万人民币）、15.00 %",3,化工产品生产(不含许可类化工产品);化工产品销售(不含许可类化工产品);合成材料制造(不含危险化学品);新材料技术研发;新材料技术推广服务;信息技术咨询服务;企业管理咨询;工程和技术研究和试验发展;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;货物进出口;技术进出口;危险化学品经营,专精特新企业,天河区,"CNY 3,000.00 万",广东省广州市,,,"专业服务,先进石化化工新材料","太阳能设备和生产装备制造,智能电力控制设备及电缆制造,3D打印用材料制造,隔热隔音材料制造,新型功能涂层材料制造,绿色节能建筑材料制造,新能源汽车装置、配件制造,新能源汽车相关设施制造",,,,,www.puchem.com,,,,黄华,否,否,
1054215732,广州金鹏环保工程有限公司,广东省,广州市,大气治理,"金鹏环保成立于2000年,是集研发、设计、生产、咨询、工程和服务于一体的废气精准治理的综合服务商,服务客户超过上百家,落地工程超过1000例,产品覆盖全国31个省市自治区、香港、澳门及东南亚等地,涉及石油化工、污水处理、饲料生产、食品加工、垃圾处理、印染、印刷、表面加工、制药等众多行业,荣获国家高新技术企业、广东省知识产权示范企业、广东省专精特新企业、广东省工程技术研究中心等多项殊荣,多项技术产品被评为广东省高新名优产品、广东省名牌产品。",,,,,有限责任公司(自然人投资或控股),2000/08/23,91440116724828356D,孙绍堂,"孙绍堂,孙嫩红","必达(广州)商业服务管理有限公司、2,370.00（万人民币）、43.91 %,孙绍堂、2,119.60（万人民币）、39.27 %,孙嫩红、908.40（万人民币）、16.83 %",3,大气污染治理;环保咨询服务;环境保护专用设备销售;工程和技术研究和试验发展;环境保护专用设备制造;生物化工产品技术研发;技术进出口;货物进出口;新型催化材料及助剂销售;环境监测专用仪器仪表销售;生态环境监测及检测仪器仪表销售;大气污染监测及检测仪器仪表销售;仪器仪表销售;高性能密封材料销售;工程塑料及合成树脂销售;消毒剂销售(不含危险化学品);电气设备销售;密封用填料制造;密封用填料销售;金属材料销售;机械设备销售;功能玻璃和新型光学材料销售;环境应急技术装备销售;化工产品生产(不含许可类化工产品);化工产品销售(不含许可类化工产品);生态环境材料销售;生态环境材料制造;污水处理及其再生利用;水污染治理;建设工程设计;建设工程施工,专精特新企业,黄埔区,"CNY 5,398.00 万",广东省广州市,,"节能环保,污水处理,环保技术和装备,污泥处理装置",环保,"生物农业相关服务,环境保护及污染治理服务,生物医学工程产业,资源循环利用产业,环境处置功能材料制造,高效节能通用设备制造",,,,,www.gelor.cn,,,,孙嫩红,否,否,
1054230649,广州海颐软件有限公司,广东省,广州市,工业制造软件,"广州海颐软件有限公司(以下简称“广州海颐”)是一家面向全国提供企业信息化解决方案与服务的公司,成立于2013年,注册资金5000万,在职员工900余人,本科学历及以上学历占80%,在广西、云南、海南、贵州等地均设有分公司,是华南地区知名的电力软件服务商之一。广州海颐在电力行业辛勤耕耘近20余年,聚焦于电力能源、政务公安、交通运输三大行业,拥有覆盖全国的营销及本地化服务网络。广州海颐专注于电力行业的信息化应用及服务领域,主要在电力营销、配网调度、数据智能、综合能源、客户服务、移动互联、智能设备、市场交易等业务方向等具有较强的技术研发实力。广州海颐在20年的发展历程中,积极探索,秉持诚信、创新、共赢的企业精神,管理、创新、服务的发展理念,源源不断地为客户提供优质的软件产品及服务。",,,,,其他有限责任公司,2013/08/22,91440116076527132U,国务院,"国务院,国务院国有资产监督管理委员会","烟台海颐软件股份有限公司、3,300.00（万人民币）、66.00 %,南方电网数字电网研究院有限公司、1,700.00（万人民币）、34.00 %",2,软件开发;软件销售;软件外包服务;计算机系统服务;物联网技术服务;智能水务系统开发;网络与信息安全软件开发;数据处理服务;人工智能行业应用系统集成服务;人工智能通用应用系统;人工智能应用软件开发;大数据服务;信息技术咨询服务;信息系统集成服务;信息系统运行维护服务;人力资源服务(不含职业中介活动、劳务派遣服务);计算机软硬件及外围设备制造;工业控制计算机及系统制造;工业控制计算机及系统销售;企业管理咨询;互联网数据服务;区块链技术相关软件和服务;动漫游戏开发;数字文化创意内容应用服务;销售代理;职业中介活动,双软企业,黄埔区,"CNY 5,000.00 万",广东省广州市,,,"智能电网,数据分析服务","新技术与创新创业服务,智能电网产业,数字创意与融合服务,云计算与大数据服务,下一代信息网络产业,电子核心产业,新兴软件和新型信息技术服务,人工智能",,,,,www.haiyisoft-gz.com,,,,李慧霖,是,是,
1054265552,中科分子生物(广东)股份有限公司,广东省,梅州市,中药制剂,"中科分子生物(广东)股份有限公司(简称“ 中科分子”),成立于2011年,专注于植物(中药)分子定向提取技术研究。自主研发的国内首个基于工业4.0架构的现代中药无人工厂生产线,开创性地实现低碳的全管道化流程化的中药组分化生产,自主研发的植物有效成分高效分离纯化技术集成系统PLEESIT,革命性地实现了中药全组分的量化标准化,无论是单方还是复方提取物的指纹图谱均能保持与标准物质基准的化学一致性和生物均效性,并具有高效降解农残重金属,三秒即溶等特点。目前已完成500多种常见中药和100多种药食同源标准颗粒的产品开发并构建相应的指纹图谱库。荣获六十多项国际、国家专利授权,斩获“2021澳门青年创新创业大赛”总决赛亚军、“2021前海粤港澳台青年创新创业大赛”总决赛银奖、“第十届中国创新创业大赛(广东赛区)港澳台赛”二等奖等奖项,实现了极高的技术先进性和技术壁垒。",新三板定增,"未公开事件,未公开事件,未公开事件,新三板挂牌,新三板定增",私募已投,,股份有限公司(非上市、自然人投资或控股),2011/03/07,914414005701774499,周粤生,周粤生,"周粤生、3,282.50（万人民币）、29.29 %,深圳福食未来管理企业(有限合伙)、2,241.25（万人民币）、20.00 %,深圳中科强华低成本健康科技有限公司、1,344.75（万人民币）、12.00 %,横琴金寅投资有限公司、896.50（万人民币）、8.00 %,陈礼彬、606.00（万人民币）、5.41 %,朱浩、606.00（万人民币）、5.41 %,广州世顺投资合伙企业(有限合伙)、560.31（万人民币）、5.00 %,张延安、555.50（万人民币）、4.96 %,朱云屏、505.00（万人民币）、4.51 %,张中琛、151.50（万人民币）、1.35 %,广州市杉华二号股权投资基金合伙企业(有限合伙)、151.18（万人民币）、1.35 %,罗智雄、116.29（万人民币）、1.04 %,许爱武、81.40（万人民币）、0.73 %,广州市杉华股权投资基金合伙企业(有限合伙)、57.57（万人民币）、0.51 %,林兵、50.50（万人民币）、0.45 %",15,一般项目：中药提取物生产；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；农副产品销售；化妆品批发；化妆品零售；制药专用设备制造；制药专用设备销售；软件开发；软件销售；食品销售（仅销售预包装食品）；食品互联网销售（仅销售预包装食品）；消毒剂销售（不含危险化学品）；互联网销售（除销售需要许可的商品）；医护人员防护用品生产（Ⅰ类医疗器械）；第一类医疗器械销售；生物基材料制造；海洋生物活性物质提取、纯化、合成技术研发；保健食品（预包装）销售；货物进出口；技术进出口；医用口罩零售；医用口罩批发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：药品批发；保健食品生产；食品生产；饮料生产；茶叶制品生产；消毒剂生产（不含危险化学品）；化妆品生产；第二类医疗器械生产。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,,梅县区,CNY 1.12 亿,广东省潮州市,2016-07-12,"医药制造,生物制药,中药","大消费,保健品","现代中药与民族药制造,海洋生物制品制造,生物医学工程产业,生物农业相关服务","CNY 3,000.32 万",5,"中科沃土投资 (新三板定增),杉华投资 (新三板定增)","中科沃土基金管理有限公司 (新三板定增),广州市杉华投资管理有限公司 (新三板定增)",www.authenmole.com,"CNY 3,000.32 万 (新三板定增)",人民币 (新三板定增),"2016-01-18 (新三板挂牌),2016-07-12 (新三板定增)",周粤生,否,否,
1055025651,广州市锐星信息科技有限公司,广东省,广州市,,"成立于2014年,是吉星教育集团旗下的教育创新型高新技术企业,获超20余项技术专利,产品和软件拥有完全自主知识产权。在智能教育领域,Retion自主研发的“无线视频展台”、“智慧课堂”、“实验教学”等系列教育方案产品与服务,得到海内外教育人士的高度认可。公司为全球学校用户提供智慧课堂、实验室、多功能教室的整体设计规划,打造小组合作学习的个性化教学模式,建设特色化智慧校园。公司拥有资深研发团队,专业的生产制造能力和丰富的行业解决方案经验,可根据客户的应用场景和实际需求,提供产品、方案、设计的定制化服务。公司通过ISO9001、ISO14001管理体系认证以及3C、CE、FCC等产品认证。业务覆盖中国30多个省份和地区,出口欧盟、东南亚、俄罗斯、韩国、美国、英国等20多个国家。公司拥有完善的产品售后体系,为客户提供快速快捷、专业、准确的技术支持与服务。",,,,,有限责任公司(自然人独资),2014/10/21,914401013209270593,舒华俊,舒华俊,舒华俊、200.00（万人民币）、100.00 %,1,游戏软件设计制作;集成电路设计;数据处理和存储服务;信息技术咨询服务;信息系统集成服务;软件开发;电子、通信与自动控制技术研究、开发;货物进出口(专营专控商品除外);技术进出口;商品批发贸易(许可审批类商品除外);办公设备批发;电子产品批发;办公设备耗材零售;电子产品零售;商品零售贸易(许可审批类商品除外);计算机和辅助设备修理;其他办公设备维修;计算机外围设备制造,"专精特新企业,创新型企业",黄埔区,CNY 200.00 万,广东省广州市,,,"教育信息化,教育软件","数字创意技术设备制造,创新创业服务,新型信息技术服务,新型计算机及信息终端设备制造,数字文化创意活动,人工智能",,,,,www.retion.com.cn,,,,舒华俊,否,否,
1055031006,广州隽沐生物科技股份有限公司,广东省,广州市,中药制剂,公司主要经营范围：生物技术推广服务;药品研发;科技项目评估服务;中药材零售(除国家禁止经营外的中药材；仅限清平中药材专业市场);茶叶作物及饮料作物批发;包装材料的销售;化工产品批发(危险化学品除外);油料作物批发;商品批发贸易(许可审批类商品除外);非许可类医疗器械经营(即不需申请《医疗器械经营企业许可证》即可经营的医疗器械”，包括第一类医疗器械和国家规定不需申请《医疗器械经营企业许可证》即可经营的第二类医疗器械);化妆品及卫生用品零售;化妆品制造;贸易代理;商品零售贸易(许可审批类商品除外);技术进出口;香料、香精制造;化工产品零售(危险化学品除外);其他经济作物种植;中药材种植;科技信息咨询服务;饲料添加剂零售;食品添加剂零售;医疗用品及器材零售(不含药品及医疗器械);化妆品及卫生用品批发;水产品批发;食品添加剂批发;。,,未公开事件,私募已投,,股份有限公司(上市、自然人投资或控股),2014/08/25,91440101304603636A,邹小燕,邹小燕,"邹小燕、816.00（万人民币）、76.50 %,袁逊英、144.00（万人民币）、13.50 %,广州隽沐科技合伙企业(有限合伙)、106.66（万人民币）、10.00 %",3,电热食品加工设备销售;人体基因诊断与治疗技术开发;养生保健服务(非医疗);饲料添加剂销售;包装材料及制品销售;海洋生物活性物质提取、纯化、合成技术研发;个人卫生用品销售;食品添加剂销售;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;中草药种植;商业、饮食、服务专用设备制造;国内贸易代理;细胞技术研发和应用;人体干细胞技术开发和应用;化妆品批发;生物化工产品技术研发;第二类医疗器械销售;化妆品零售;医护人员防护用品批发;生物质能技术服务;信息技术咨询服务;化工产品销售(不含许可类化工产品);医学研究和试验发展;科技中介服务;农副食品加工专用设备销售;生物饲料研发;水产品零售;卫生用品和一次性使用医疗用品销售;粮食加工食品生产;货物进出口;检验检测服务;保健食品生产;化妆品生产;食品生产;特殊医学用途配方食品销售;药品生产;食品添加剂生产;进出口商品检验鉴定;药品委托生产;特殊医学用途配方食品生产;第三类医疗器械经营;技术进出口;药用辅料生产;药用辅料销售,,黄埔区,"CNY 1,087.99 万",广东省广州市,,,"大消费,化妆品,水产,中医药,饲料,个护美妆,农资,中药材种植及养殖,中药制剂,生物农业,生物饲料,种植","新型信息技术服务,现代中药与民族药制造,生物质能相关服务,环境处置功能材料制造,工业互联网及支持服务,生物农业相关服务,生物医用材料制造,稀土新材料制造",,1,敬亭山创投 (未公开事件),广州市敬亭山创业投资管理合伙企业(有限合伙) (未公开事件),,,,,邹小燕,否,否,
